Quantity,InvoiceDate,UnitPrice
80,8/18/2011 8:51,2.55
1,3/22/2011 15:52,1.63
4,6/20/2011 14:11,0.83
4,12/1/2011 9:20,4.25
1,11/9/2011 15:02,16.95
1,6/10/2011 17:25,5.79
1,5/23/2011 13:25,2.95
4,9/12/2011 15:29,3.75
3,9/20/2011 12:50,0.85
1,12/3/2010 11:36,2.51
1,7/15/2011 16:27,2.46
12,6/29/2011 10:00,0.85
2,4/15/2011 16:11,1.65
2,12/9/2010 10:37,8.5
10,4/18/2011 9:31,1.65
-1,6/2/2011 11:13,1.95
1,1/6/2011 12:31,1.25
20,12/8/2010 15:38,0.85
10,5/23/2011 12:09,1.25
3,9/22/2011 17:07,0.65
1,11/30/2011 15:13,5.79
48,2/15/2011 10:45,1.85
1,11/8/2011 13:57,2.55
1,9/9/2011 11:15,4.95
2,8/24/2011 14:23,0.85
2,2/28/2011 15:19,2.95
4,11/9/2011 17:44,0.42
4,9/1/2011 10:03,10.4
2,1/26/2011 16:43,1.25
1,12/5/2011 11:49,2.95
4,5/12/2011 13:54,6.25
1,4/26/2011 17:20,1.65
2,6/13/2011 12:52,1.95
6,11/10/2011 15:23,2.55
1,6/2/2011 14:15,5.75
1,8/18/2011 15:17,4.95
-1,1/5/2011 16:02,1.65
3,9/5/2011 15:30,1.63
12,6/23/2011 11:50,1.25
4,11/9/2011 9:34,3.75
3,7/20/2011 16:17,4.96
2,8/18/2011 10:36,2.55
1,1/27/2011 12:19,14.95
4,10/17/2011 11:27,4.25
12,10/30/2011 15:58,0.85
5,4/15/2011 15:58,2.95
1,8/26/2011 14:29,50.0
12,7/26/2011 9:20,1.45
6,1/11/2011 12:11,2.1
2,9/30/2011 13:09,7.95
-24,1/11/2011 16:59,0.85
12,10/18/2011 12:49,1.25
6,10/17/2011 13:44,2.89
6,1/24/2011 13:58,2.95
6,12/2/2011 16:30,2.95
32,5/8/2011 10:20,1.69
50,5/6/2011 10:43,4.15
10,10/10/2011 9:53,2.08
10,2/7/2011 14:33,1.95
6,8/8/2011 11:45,2.95
3,6/6/2011 12:04,5.95
3,3/22/2011 16:55,2.08
6,11/3/2011 16:37,2.95
48,9/5/2011 10:47,5.95
18,1/13/2011 10:04,2.55
2,8/10/2011 10:08,1.65
12,12/8/2010 12:01,0.85
12,5/10/2011 11:54,1.25
2,11/17/2011 14:26,3.25
2,9/28/2011 13:07,2.1
48,10/9/2011 13:44,0.29
4,9/28/2011 15:21,1.25
24,8/25/2011 13:46,1.25
40,6/29/2011 13:40,2.55
1,12/1/2010 15:35,5.95
20,5/20/2011 9:08,1.65
18,9/4/2011 12:04,5.45
12,7/18/2011 10:29,1.95
1,8/28/2011 12:31,2.89
3,11/22/2011 14:23,1.45
1,10/26/2011 16:57,0.85
8,2/28/2011 12:14,1.95
1,10/9/2011 13:30,1.45
4,5/24/2011 11:55,0.65
-1,6/24/2011 12:31,5791.18
10,3/21/2011 10:54,1.95
4,8/28/2011 12:16,0.65
10,4/12/2011 12:00,1.65
1,12/6/2011 14:23,0.39
24,2/15/2011 9:52,7.65
12,11/25/2011 14:24,2.1
10,7/6/2011 12:18,2.08
100,3/29/2011 11:14,0.72
-2,7/19/2011 12:26,0.83
1,3/28/2011 11:58,4.95
24,1/6/2011 12:16,0.55
2,9/28/2011 13:00,7.95
1,11/2/2011 15:33,1.63
12,3/28/2011 13:57,2.95
1,11/29/2011 14:58,5.95
1,11/29/2011 16:33,0.83
2,9/15/2011 11:57,1.65
2,7/24/2011 16:15,4.95
6,2/7/2011 11:42,2.55
12,12/6/2011 12:28,0.39
2,7/13/2011 11:09,1.25
6,10/12/2011 12:44,2.95
2,12/14/2010 17:22,2.95
20,11/14/2011 15:27,0.83
12,11/16/2011 15:16,0.63
1,9/9/2011 16:13,24.96
1,1/12/2011 10:49,16.95
6,11/4/2011 11:59,2.1
5,11/21/2011 13:20,1.25
12,5/25/2011 15:18,1.25
32,4/21/2011 16:48,2.55
2,4/4/2011 12:34,2.95
10,7/7/2011 13:33,0.85
2,11/21/2011 13:20,1.65
12,12/5/2011 11:48,6.63
1,9/28/2011 15:50,1.95
2,12/20/2010 10:14,0.85
8,8/11/2011 11:45,2.55
1,9/15/2011 12:16,5.95
12,12/1/2010 9:59,1.65
10,4/11/2011 17:12,1.25
4,10/27/2011 17:57,2.08
2,1/27/2011 11:55,1.65
1,1/16/2011 16:23,0.85
1,8/30/2011 12:02,0.83
12,5/20/2011 10:32,0.39
1,12/5/2010 10:45,2.25
12,7/4/2011 10:23,0.83
6,7/8/2011 10:01,1.95
24,9/12/2011 12:51,0.42
2,12/4/2011 11:45,2.89
1,3/28/2011 15:45,5.79
1,1/5/2011 15:56,1.65
5,3/23/2011 10:55,2.95
8,12/2/2010 14:47,1.95
1,9/23/2011 17:02,2.9
12,7/25/2011 11:01,1.45
6,10/25/2011 12:54,4.15
1,5/6/2011 16:01,3.29
1,12/15/2010 16:32,1.25
8,8/3/2011 14:07,1.25
3,8/15/2011 12:46,5.95
12,3/30/2011 10:54,1.95
1,3/21/2011 16:59,1.95
1,5/16/2011 16:46,8.29
1,11/14/2011 13:31,3.75
1,6/23/2011 14:11,3.75
12,3/16/2011 14:37,0.85
4,10/27/2011 20:09,3.75
12,2/25/2011 10:09,1.65
1,11/6/2011 14:08,3.75
1,7/8/2011 13:53,5.79
3,6/7/2011 16:42,4.95
6,3/1/2011 16:34,1.25
2,12/6/2011 17:23,8.25
50,8/24/2011 14:02,4.15
10,9/9/2011 10:12,0.85
24,2/2/2011 12:26,0.65
2,5/23/2011 11:07,0.85
1,10/12/2011 16:36,2.46
2,11/17/2011 13:16,1.45
25,7/27/2011 10:53,0.42
1,12/8/2011 9:20,2.46
2,10/14/2011 13:06,1.95
12,11/13/2011 12:32,0.42
10,4/27/2011 10:03,2.08
6,3/22/2011 16:54,4.13
1,6/8/2011 15:25,2.46
12,8/1/2011 10:03,1.45
11,7/28/2011 12:29,1.25
6,9/29/2011 17:36,2.95
20,2/2/2011 13:46,2.1
1,11/6/2011 14:02,2.89
1,12/21/2010 15:19,4.21
12,3/14/2011 12:58,1.65
24,11/24/2011 9:51,1.25
3,5/18/2011 12:46,2.55
5,5/22/2011 13:01,2.95
12,11/13/2011 13:01,1.25
8,12/10/2010 15:45,3.75
5,7/4/2011 10:17,5.79
6,6/24/2011 12:14,1.25
6,11/11/2011 17:58,1.63
4,4/18/2011 14:05,0.85
6,7/12/2011 10:25,2.95
4,2/15/2011 15:04,1.65
1,12/1/2010 15:15,3.75
90,11/14/2011 8:41,4.6
1,3/7/2011 13:33,1.25
8,10/7/2011 12:25,0.83
10,7/14/2011 11:20,0.85
1,8/30/2011 10:29,2.46
150,1/5/2011 10:45,0.85
2,8/26/2011 13:25,2.95
1,5/13/2011 10:22,2.1
2,10/19/2011 10:38,2.55
12,7/25/2011 10:56,1.25
12,5/3/2011 12:02,1.25
6,8/28/2011 11:02,2.08
100,9/29/2011 12:31,1.79
1,5/10/2011 15:09,2.46
12,11/8/2011 12:01,3.75
24,7/22/2011 12:21,1.25
21,6/2/2011 17:50,5.39
6,3/1/2011 15:16,1.65
3,5/25/2011 11:12,0.65
1,11/25/2011 14:25,4.13
2,7/4/2011 10:23,1.63
2,11/24/2011 13:06,0.83
2,10/17/2011 10:48,2.08
24,7/5/2011 14:24,0.55
6,7/12/2011 16:11,1.38
12,2/15/2011 14:19,1.65
2,6/16/2011 8:16,12.75
1,10/31/2011 14:41,2.46
3,4/7/2011 19:05,9.95
1,10/24/2011 17:06,4.13
4,5/17/2011 12:38,2.95
24,4/27/2011 14:49,2.1
1,6/1/2011 17:18,1.63
3,9/2/2011 9:38,5.79
1,1/17/2011 17:44,3.29
8,9/11/2011 13:44,2.25
10,4/20/2011 13:55,2.95
12,10/30/2011 14:44,2.1
1,4/21/2011 18:06,2.46
12,8/11/2011 14:55,1.25
1,1/5/2011 11:30,2.54
12,3/30/2011 15:29,1.45
2,10/21/2011 11:49,1.45
3,1/13/2011 10:48,0.65
1,12/6/2010 9:58,1.66
9,2/15/2011 17:51,1.63
8,11/20/2011 11:33,1.69
36,11/27/2011 12:10,0.38
1,8/10/2011 15:29,0.79
3,1/17/2011 17:48,1.63
1,12/5/2010 15:15,1.65
1,4/18/2011 14:50,1.45
1,8/14/2011 13:14,0.42
12,12/22/2010 13:46,0.42
1,3/13/2011 12:39,7.95
12,11/6/2011 14:38,1.65
1,10/20/2011 11:03,2.08
1,1/10/2011 16:25,1.66
1,12/21/2010 12:18,1.66
1,2/18/2011 16:12,3.29
6,8/10/2011 9:34,2.95
24,1/10/2011 14:20,0.42
3,11/28/2011 14:06,1.25
1,12/1/2010 17:06,7.62
2,3/30/2011 12:00,2.95
1,3/30/2011 16:34,2.46
1,10/24/2011 15:43,2.1
2,3/8/2011 15:43,1.63
1,11/24/2011 15:01,9.95
1,4/27/2011 17:23,2.46
6,9/27/2011 18:41,1.63
-3,11/24/2011 10:13,1.25
6,2/22/2011 13:59,2.55
1,12/6/2010 17:16,4.95
10,11/15/2011 16:57,0.63
3,10/11/2011 15:10,2.08
1,8/21/2011 14:32,1.95
1,10/26/2011 12:39,1.65
4,12/9/2011 12:50,4.15
12,8/8/2011 15:35,1.65
1,9/15/2011 10:31,4.96
2,1/10/2011 16:25,0.81
6,10/24/2011 10:29,2.49
8,4/14/2011 12:01,1.25
12,5/16/2011 16:22,1.25
40,9/21/2011 12:14,1.25
1,6/21/2011 16:35,2.46
1,7/27/2011 17:03,1.65
2,9/18/2011 15:41,1.65
2,8/24/2011 14:53,1.25
10,10/12/2011 14:21,1.65
24,9/12/2011 13:43,1.25
1,3/23/2011 11:48,1.95
2,6/8/2011 15:22,4.13
48,12/15/2010 11:22,1.69
-3,11/23/2011 11:06,2.95
24,9/21/2011 9:33,1.25
1,11/28/2011 15:31,4.13
3,6/3/2011 17:09,0.83
1,11/18/2011 12:07,1.65
6,3/25/2011 14:53,2.55
4,6/24/2011 13:28,4.95
1,8/30/2011 12:02,2.46
2,9/12/2011 15:32,8.5
1,11/2/2011 16:29,4.95
300,12/8/2011 13:58,0.0
-48,11/13/2011 11:38,0.39
2,3/11/2011 13:56,7.95
2,1/18/2011 16:06,0.79
2,12/9/2011 10:03,12.46
1,11/2/2011 12:45,1.65
20,9/13/2011 11:14,0.82
6,11/8/2011 12:29,3.75
3,10/30/2011 15:55,0.65
6,7/14/2011 13:28,4.95
12,10/11/2011 12:38,2.95
1,12/9/2010 14:09,2.51
2,9/22/2011 12:13,0.83
1,1/11/2011 13:16,1.66
4,9/28/2011 14:10,4.95
-1,11/30/2011 17:12,6.95
10,12/1/2011 15:28,1.65
96,3/18/2011 10:15,1.06
12,10/5/2011 9:47,1.65
12,10/31/2011 13:43,2.1
11,10/9/2011 13:58,0.42
1,12/17/2010 17:08,4.24
10,8/30/2011 10:33,1.63
24,11/29/2011 9:56,4.08
1,3/25/2011 11:34,3.75
1,11/22/2011 17:15,9.95
2,8/12/2011 10:15,0.0
1,9/28/2011 16:19,0.83
1,7/12/2011 16:58,18.0
96,10/21/2011 15:18,1.85
4,9/14/2011 9:27,3.75
3,11/23/2011 13:27,2.55
24,2/27/2011 14:43,1.95
1,9/22/2011 14:42,2.1
4,9/5/2011 14:30,3.75
12,2/16/2011 16:57,1.25
1,8/8/2011 15:42,0.83
2,6/26/2011 14:54,1.65
20,8/16/2011 15:22,1.65
1,12/13/2010 15:26,19.95
80,10/5/2011 12:25,10.95
2,9/20/2011 12:35,1.25
1,6/26/2011 11:59,5.45
12,5/24/2011 12:12,0.85
1,11/10/2011 19:53,4.95
1,3/14/2011 11:44,12.75
12,3/24/2011 14:46,3.75
2,5/26/2011 13:01,2.08
3,10/18/2011 10:16,5.95
2,5/16/2011 16:33,16.63
1,11/25/2011 14:25,13.29
2,11/11/2011 13:06,9.96
1,10/10/2011 13:04,0.55
1,8/28/2011 13:18,3.75
24,4/8/2011 9:54,0.55
10,1/18/2011 8:46,6.75
1,10/10/2011 9:56,4.13
1,11/24/2011 16:59,1.65
12,5/17/2011 15:17,1.25
1,12/5/2011 17:28,4.13
1,7/6/2011 16:33,1.63
1,6/6/2011 12:22,2.95
3,12/9/2011 10:03,3.29
1,10/6/2011 14:47,3.95
24,12/1/2011 16:31,1.45
15,2/22/2011 16:28,0.55
12,5/23/2011 9:39,2.95
2,12/4/2011 14:15,2.1
25,7/13/2011 10:39,0.42
6,8/23/2011 12:26,4.25
1,9/8/2011 15:27,0.83
3,12/10/2010 13:48,0.85
12,9/23/2011 14:38,1.25
12,6/17/2011 11:49,7.65
6,1/12/2011 13:40,1.25
1,12/7/2010 15:28,8.47
4,8/16/2011 11:44,7.95
2,9/28/2011 13:00,1.65
1,9/2/2011 11:39,4.13
2,1/24/2011 10:12,18.0
24,11/11/2011 16:57,1.25
8,9/2/2011 14:39,0.83
1,1/10/2011 14:32,1.66
20,7/17/2011 13:29,1.25
1,6/30/2011 13:03,1.25
4,9/25/2011 14:33,2.89
4,10/3/2011 12:48,3.25
96,9/2/2011 12:25,1.65
-31,4/5/2011 14:38,0.0
20,11/21/2011 13:41,0.42
6,11/8/2011 18:29,1.8
10,11/10/2011 17:49,2.08
16,10/11/2011 10:16,1.69
2,12/3/2010 14:18,1.95
27,12/9/2010 13:11,0.0
2,10/30/2011 11:47,1.25
3,5/19/2011 12:38,4.95
1,11/3/2011 15:09,0.42
24,7/8/2011 12:14,0.85
4,7/11/2011 15:26,1.25
24,7/21/2011 11:55,1.95
6,5/12/2011 20:13,0.42
3,1/30/2011 10:27,7.95
200,8/24/2011 12:51,1.79
2,11/27/2011 12:47,4.95
4,1/30/2011 15:48,1.25
12,4/10/2011 13:36,0.85
3,9/28/2011 9:41,4.95
24,1/5/2011 11:00,0.55
2,1/25/2011 10:45,0.42
2,1/17/2011 17:44,1.63
2,9/15/2011 14:07,4.95
1,2/3/2011 11:39,1.65
6,6/7/2011 17:12,2.46
6,1/10/2011 15:35,4.95
2,4/10/2011 13:48,2.95
48,7/8/2011 13:00,0.55
16,8/17/2011 13:33,1.65
1,11/8/2011 14:22,0.39
3,4/4/2011 13:38,0.19
4,4/8/2011 12:42,3.75
5,12/10/2010 9:51,1.66
2,6/23/2011 13:39,1.95
12,7/12/2011 10:25,1.25
2,4/8/2011 10:19,7.95
2,1/11/2011 13:16,3.36
64,3/14/2011 10:57,5.95
3,7/27/2011 15:02,5.95
72,1/7/2011 12:45,1.25
4,7/6/2011 11:22,0.55
2,12/5/2010 12:26,2.95
6,3/21/2011 15:10,1.25
12,1/27/2011 12:19,0.65
6,11/13/2011 12:47,2.08
6,2/7/2011 16:21,1.25
1,4/7/2011 12:10,1.65
3,12/21/2010 13:06,2.51
12,5/17/2011 15:17,1.95
12,3/7/2011 9:49,1.65
6,2/23/2011 12:33,2.95
1,9/7/2011 16:15,13.29
1,12/13/2010 13:28,2.1
4,8/18/2011 16:32,3.75
1,1/27/2011 10:43,50.0
1,6/14/2011 12:31,14.95
3,7/3/2011 13:27,4.15
6,2/24/2011 13:46,2.95
2,9/30/2011 15:04,8.25
3,11/16/2011 15:58,1.65
2,10/21/2011 15:36,8.25
2,11/8/2011 18:41,2.46
18,6/7/2011 17:12,1.38
10,9/29/2011 16:41,2.08
5,12/9/2010 14:08,5.95
1,6/8/2011 13:35,1.65
2,11/23/2011 15:53,1.65
12,7/13/2011 12:06,2.1
12,9/7/2011 14:13,1.65
6,6/9/2011 13:16,2.1
1,11/21/2011 16:50,1.65
1,12/8/2011 10:53,3.29
6,3/6/2011 11:39,0.85
2,1/12/2011 9:26,2.54
6,12/9/2010 19:23,1.25
1,12/6/2010 14:05,1.95
10,7/12/2011 15:49,1.65
1,2/28/2011 10:15,1.63
2,3/18/2011 9:17,12.75
24,4/14/2011 8:32,1.69
48,12/5/2011 15:15,0.85
-1,12/10/2010 15:01,2.1
16,2/16/2011 12:49,1.69
3,11/30/2011 14:11,5.79
12,3/11/2011 11:47,1.65
1,7/12/2011 14:48,1.69
10,7/21/2011 8:44,1.65
1,10/19/2011 11:41,2.46
1,6/21/2011 15:41,5.45
25,7/17/2011 13:48,0.42
2,11/25/2011 13:47,1.95
1,7/17/2011 13:35,2.95
1,9/29/2011 12:39,2.1
12,10/20/2011 12:53,1.65
6,10/10/2011 15:39,1.25
40,5/18/2011 9:59,4.95
2,12/17/2010 15:52,12.75
1,10/20/2011 15:57,2.55
12,8/18/2011 8:49,0.85
1,1/9/2011 11:54,16.95
1,4/15/2011 10:40,4.96
10,7/22/2011 9:20,0.83
12,3/2/2011 8:41,1.49
3,11/22/2011 15:45,1.25
1,12/16/2010 19:19,2.95
1,11/20/2011 11:56,4.25
4,10/26/2011 15:48,1.45
40,8/19/2011 11:55,2.08
3,10/31/2011 14:41,3.29
4,11/6/2011 13:53,0.65
12,7/20/2011 13:26,1.25
12,11/13/2011 11:37,1.45
2,10/25/2011 13:10,1.25
6,1/18/2011 12:05,2.95
12,7/5/2011 11:30,1.25
3,4/8/2011 9:45,4.95
2,11/27/2011 13:49,9.95
2,1/31/2011 11:42,4.95
1,11/8/2011 12:58,0.42
12,2/25/2011 12:48,1.25
36,1/28/2011 10:45,0.21
1,12/1/2010 14:41,1.45
6,4/17/2011 14:09,2.1
7,12/2/2011 12:52,0.42
1,1/13/2011 15:18,2.55
12,11/3/2011 14:47,2.1
2,5/16/2011 16:46,3.29
12,8/5/2011 10:39,1.65
6,3/7/2011 12:17,1.65
1,7/5/2011 17:09,4.98
3,12/3/2010 11:36,11.02
12,11/27/2011 14:43,1.25
5,1/12/2011 15:01,1.28
8,10/3/2011 12:32,4.15
20,6/3/2011 16:39,2.08
-1,3/2/2011 15:52,14.95
8,1/6/2011 14:58,2.1
1,12/6/2010 13:58,4.25
12,4/14/2011 13:33,1.25
12,10/11/2011 8:30,4.25
6,12/7/2010 13:01,9.95
144,10/20/2011 12:03,0.72
6,3/4/2011 9:44,0.42
1,1/14/2011 14:06,3.29
2,7/17/2011 12:24,4.25
2,10/20/2011 12:23,10.4
1,11/25/2011 9:27,1.25
2,2/22/2011 16:28,0.83
2,12/6/2011 11:41,1.25
1,11/6/2011 14:43,0.65
10,12/1/2011 14:37,1.25
1,12/5/2011 11:48,4.96
1,7/12/2011 13:48,10.79
2,12/14/2010 11:26,3.75
12,10/3/2011 12:23,1.45
1,8/30/2011 12:31,2.92
1,12/3/2010 12:24,3.75
1,1/17/2011 17:48,3.29
1,3/21/2011 12:42,1.65
48,4/27/2011 12:08,0.19
4,12/8/2010 11:02,3.75
2,12/8/2011 16:30,5.79
-10,11/10/2011 12:10,1.65
1,11/28/2011 15:31,2.46
1,6/27/2011 9:11,16.63
1,5/25/2011 11:12,2.55
1,10/11/2011 16:37,1.63
12,9/29/2011 17:36,1.25
24,3/2/2011 17:21,0.29
12,11/17/2011 12:43,1.25
1,12/1/2011 13:22,2.95
2,12/6/2011 10:58,0.85
4,7/31/2011 10:59,0.85
12,9/29/2011 16:38,0.85
2,10/23/2011 14:47,2.49
2,12/9/2011 10:03,2.48
1,4/18/2011 13:49,2.46
4,3/11/2011 14:26,8.5
3,5/12/2011 15:26,0.42
1,8/21/2011 14:10,1.25
6,4/10/2011 12:22,0.39
3,1/20/2011 12:16,1.65
1,11/11/2011 9:05,1.25
3,1/5/2011 16:50,0.43
5,2/6/2011 11:11,1.95
1,12/21/2010 15:20,5.91
4,11/23/2011 9:22,3.75
2,8/11/2011 16:51,1.25
1,11/11/2011 17:58,3.29
1,10/7/2011 15:23,15.0
12,10/10/2011 12:37,1.45
4,7/15/2011 8:59,7.95
3,6/7/2011 17:12,2.46
24,9/2/2011 9:24,3.39
1,4/26/2011 16:54,10.79
3,1/10/2011 16:25,4.21
2,12/20/2010 10:14,12.72
12,7/28/2011 11:35,1.25
1,1/23/2011 13:31,1.25
2,6/19/2011 10:39,6.35
40,2/28/2011 9:28,1.45
48,2/7/2011 9:50,0.72
36,6/5/2011 14:20,0.19
24,3/29/2011 13:04,0.55
1,11/30/2011 13:45,15.0
1,10/14/2011 17:17,4.13
16,2/17/2011 16:59,0.42
1,11/22/2011 8:26,29.95
6,10/10/2011 15:39,0.65
25,1/31/2011 9:05,0.42
12,6/22/2011 12:25,0.85
1,12/10/2010 11:12,1.25
1,5/17/2011 16:09,4.13
2,1/17/2011 17:57,5.79
12,2/15/2011 14:30,2.1
4,11/30/2011 15:33,10.79
6,3/27/2011 12:21,0.85
10,10/14/2011 17:17,3.29
12,9/25/2011 12:39,1.95
1,12/6/2010 16:57,1.66
1,3/28/2011 15:45,9.96
1,7/10/2011 13:52,1.65
1,5/5/2011 15:56,2.46
12,5/11/2011 10:31,1.25
12,10/27/2011 16:11,0.42
4,10/7/2011 9:44,4.95
5,6/30/2011 13:45,4.15
12,4/13/2011 13:15,1.45
2,6/19/2011 11:26,8.5
2,2/22/2011 13:08,9.95
10,8/25/2011 12:33,1.65
10,10/7/2011 15:09,0.83
2,12/16/2010 19:04,2.95
2,11/15/2011 17:26,1.95
1,12/3/2010 11:13,8.47
6,10/10/2011 10:23,12.75
12,9/26/2011 12:23,1.25
2,11/29/2011 15:06,2.1
1,8/23/2011 17:31,1.25
1,11/28/2011 12:14,4.25
1,6/5/2011 13:44,2.08
48,11/10/2011 9:09,2.1
6,6/2/2011 14:30,3.75
2,8/16/2011 12:32,8.5
1,5/5/2011 15:42,4.13
12,3/16/2011 9:58,1.25
1,5/5/2011 15:56,10.79
2,2/20/2011 14:38,0.85
24,12/9/2011 8:39,0.79
12,10/7/2011 11:19,0.85
-12,7/7/2011 17:22,0.85
3,4/14/2011 10:10,2.08
1,11/17/2011 17:18,0.42
12,9/16/2011 13:33,1.65
2,11/29/2011 16:47,2.46
6,2/8/2011 14:58,2.1
4,1/21/2011 15:01,2.46
4,8/30/2011 12:10,3.29
100,7/28/2011 15:19,1.74
3,10/25/2011 12:54,2.1
3,4/20/2011 11:33,8.29
2,10/20/2011 16:21,9.95
3,1/27/2011 16:13,5.95
2,2/4/2011 13:30,3.75
4,6/20/2011 13:14,1.25
5,10/30/2011 12:26,0.85
2,4/28/2011 12:47,5.95
12,12/5/2011 16:28,0.85
3,11/13/2011 16:18,1.95
2,8/24/2011 9:36,4.96
2,10/28/2011 12:36,1.65
2,12/6/2011 12:21,1.25
12,5/12/2011 8:41,0.42
1,11/17/2011 15:17,4.16
1,7/8/2011 10:49,7.95
6,12/1/2011 10:33,2.95
3,11/3/2011 15:09,0.29
3,10/3/2011 16:14,0.83
120,6/15/2011 14:47,0.42
4,6/17/2011 10:43,4.15
1,11/28/2011 15:54,7.46
1,11/3/2011 15:56,3.29
4,10/30/2011 11:47,1.65
2,12/5/2010 11:54,2.1
1,11/15/2011 16:57,12.46
2,12/4/2011 15:19,1.95
6,12/20/2010 14:10,2.95
2,2/3/2011 13:27,0.85
1,6/30/2011 15:56,20.79
1,12/5/2011 17:28,0.42
3,12/21/2010 9:47,2.95
4,9/15/2011 18:05,4.25
2,3/28/2011 9:07,7.95
1,1/25/2011 10:45,9.96
1,10/13/2011 12:38,4.95
1,10/9/2011 16:22,1.25
1,11/11/2011 9:05,16.63
2,12/5/2011 16:55,2.1
48,11/1/2011 11:38,1.45
12,9/14/2011 9:38,1.25
1,10/17/2011 13:31,2.46
5,11/16/2011 15:23,0.83
48,8/25/2011 14:23,0.85
4,10/25/2011 15:19,2.89
4,4/7/2011 12:16,1.65
1,6/9/2011 10:09,1.95
2,12/12/2010 11:26,2.1
12,12/5/2011 14:35,1.45
12,5/10/2011 10:18,1.25
12,8/18/2011 17:43,1.45
4,11/30/2011 16:26,1.25
5,8/11/2011 10:14,1.63
4,8/4/2011 18:18,12.75
6,5/12/2011 11:59,3.75
4,11/22/2011 16:06,0.42
12,7/29/2011 13:34,1.65
24,2/7/2011 11:42,1.25
12,8/17/2011 12:50,1.65
10,5/13/2011 10:20,2.1
1,3/28/2011 15:49,4.58
4,2/21/2011 11:42,3.75
1,6/12/2011 12:03,6.25
1,4/21/2011 18:10,5.79
12,6/22/2011 14:47,0.55
24,3/31/2011 18:49,1.25
6,3/23/2011 13:59,2.55
1,11/8/2011 9:29,1.63
96,11/23/2011 9:02,1.25
4,10/25/2011 13:10,2.08
6,10/19/2011 15:29,2.95
24,5/4/2011 10:15,0.55
1,11/22/2011 13:11,9.95
54,7/28/2011 16:11,1.93
3,11/21/2011 11:55,1.65
2,8/30/2011 10:36,2.46
3,8/10/2011 16:56,4.96
3,11/16/2011 12:19,3.75
30,7/15/2011 16:27,0.83
2,11/25/2011 12:17,7.95
3,2/10/2011 14:30,5.95
1,8/17/2011 12:34,6.63
1,10/18/2011 17:05,1.63
2,6/23/2011 11:46,1.95
4,11/9/2011 16:28,0.85
10,11/17/2011 17:13,2.08
5,11/16/2011 11:17,2.08
12,11/14/2011 9:00,1.65
2,8/28/2011 12:44,2.95
1,11/22/2011 16:06,0.85
8,11/10/2011 16:03,4.95
6,10/31/2011 13:22,1.25
1,11/29/2011 15:08,4.13
1,12/23/2010 13:26,5.91
1,7/3/2011 15:19,2.95
2,8/11/2011 9:47,8.5
-2,5/23/2011 11:21,4.95
2,9/2/2011 13:41,5.95
1,2/18/2011 16:12,7.46
1,7/29/2011 16:00,12.46
12,9/1/2011 12:46,2.95
12,4/8/2011 8:25,0.85
24,9/22/2011 14:25,0.39
5,1/13/2011 13:36,2.95
12,2/17/2011 14:49,0.85
1,10/24/2011 13:37,0.39
36,2/24/2011 18:59,2.55
1,3/3/2011 9:10,0.83
12,2/16/2011 14:56,1.25
6,7/25/2011 10:01,2.1
2,12/3/2010 14:26,0.55
24,10/18/2011 11:18,1.25
1,10/4/2011 14:33,1.65
200,12/2/2010 15:19,0.34
24,10/6/2011 14:54,1.45
1,7/21/2011 13:37,9.95
2,11/27/2011 15:38,2.95
4,9/30/2011 13:54,0.85
1,9/14/2011 14:09,1.25
1,12/6/2010 11:26,1.45
1,9/21/2011 12:14,1.25
4,11/8/2011 12:58,4.95
10,11/29/2011 16:33,4.13
4,12/10/2010 11:51,4.25
-3,6/20/2011 16:52,1.25
12,5/16/2011 15:48,1.25
6,9/12/2011 16:14,1.45
24,11/18/2011 12:49,1.69
1,4/26/2011 9:48,2.46
1,12/15/2010 16:21,3.75
1,4/4/2011 16:01,3.29
6,3/23/2011 13:59,2.1
2,11/20/2011 11:56,0.65
10,12/5/2011 17:17,0.83
36,1/6/2011 9:57,1.65
12,9/29/2011 8:27,0.83
2,12/15/2010 16:21,0.29
16,10/27/2011 17:00,1.25
3,11/6/2011 12:04,4.25
1,5/5/2011 15:47,2.46
1,11/22/2011 15:41,4.96
10,4/21/2011 19:51,0.85
5,6/29/2011 15:58,0.79
3,11/3/2011 10:45,18.0
1,9/7/2011 12:04,2.46
8,7/20/2011 13:26,0.85
4,5/23/2011 8:52,4.15
8,3/20/2011 15:46,8.25
8,3/29/2011 13:48,2.95
3,7/21/2011 16:20,4.25
-161,6/10/2011 10:17,0.0
1,4/18/2011 13:52,1.25
12,9/15/2011 14:07,0.39
6,6/14/2011 13:15,2.1
1,12/1/2010 14:32,4.21
1,11/8/2011 15:24,2.46
2,8/9/2011 12:07,3.75
1,11/23/2011 17:43,2.1
1,12/1/2010 14:32,3.36
-1,12/20/2010 12:23,4.95
1,8/23/2011 11:47,4.95
1,12/6/2010 10:08,10.17
6,4/4/2011 9:55,2.1
1,9/19/2011 9:20,0.83
2,11/6/2011 13:53,4.95
-1,6/19/2011 11:27,3.75
4,8/18/2011 18:15,1.65
1,7/15/2011 16:27,1.25
1,5/13/2011 11:45,3.25
1,1/24/2011 13:48,1.63
2,9/16/2011 12:38,9.95
4,10/31/2011 13:58,3.75
1,4/4/2011 15:54,2.46
200,2/3/2011 12:00,1.45
4,11/6/2011 12:44,2.08
36,5/22/2011 11:24,0.65
